SPECIES_NAME,Sheet,File,Column,SPECIES_NAMES,REPRESENTATIVE_COMPOUND_NAME,SYMBOL,NOTE,MNEMONIC,PROFILE_NAME,CONTROLS,PROFILE_NOTES,TEST_METHOD,REGION,CATEGORY_LEVEL_2_Sector_Equipment,CATEGORY_LEVEL_3_ Fuel_Product,Data_Origin,Keywords,DOC_LINK,Q_LINK,REF_Code,REFERENCE,REF_DESCRIPTION,LINK,ANALYTICAL_METHOD,NAME,REF_DOCUMENTS,DATA_ORIGIN,KEYWORD,Changes,Descriptor,REF_Codes,REFERENCES,REF_DESCRIPTIONS,LINK1,LINK2,LINK3
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
,tblProfileAndConcatRefs,tblProfileAndConcatRefs.xlsx,REF_DESCRIPTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines.  This program was undertaken to help identify and quantify the emissions impact of ethanol blended fuels on the tailpipe and evaporative emissions. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US06 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US06 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle. The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature. The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.
_x000d_
_x000d_
_x000d_The primary objective of this research program was to characterize the emissions of vehicles with various engine and emission control technologies when operated on low blend ethanol gasolines. The objective of this project was to determine whether flexible fuel vehicles (FFV), when run on regular gasoline produced increased emissions when compared to E85 and to conventional vehicles. Emissions measurements were performed on three multi port fuel injection (MPFI) vehicles and one gasoline direct injection (GDI) vehicle. A pair of Dodge Caravans, one FFV and one conventional and a Chrysler Sebring FFV were used in this study. The Dodge Caravans met the California LEV (low emission vehicle) standard while the Sebring met the California ULEV (ultra-low emission vehicle) standard. Testing was conducted using a 4-phase implementation of the Federal Test Procedure (FTP) and the US6 driving cycle. The FTP based driving cycle allowed examination of a cold engine start, a hot engine start, and stabilized transient operation typical of a non-demanding style of urban and suburban driving. The US6 driving cycle represented aggressive, high speed driving and incorporated rapid speed fluctuations. The urban dynamometer driving schedule (UDDS) cycle simulates city driving conditions. It has three Phases to capture emissions information on cold engine start (Phase 1), stabilized operation (Phase 2) and hot engine start (Phase 3). Evaporative testing was conducted using a one-hour diurnal and a one-hour hot soak cycle.	The diurnal cycle simulated non-running emissions released as fuel in the vehicle expands as a result of increases in ambient temperature.	The hot soak cycle simulates non-running emissions released after the vehicle has been running for a period of time.",,,
